id,building_name,image_url,detail,access,address,created_at,updated_at,fee1,fee2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,Ｂ＆Ｂピア,/yad376776/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=376776&callbackHistFlg=1,青島ビーチまで徒歩５分♪日南海岸への観光、サーフィンの拠点になります。全室４Ｒ、アットホームな雰囲気です。オーナーは旅好き、特に徒歩ダー、チャリダーは大歓迎です。2010年7月より全館禁煙。,【アクセス】JRこどもの国駅下車徒歩2分。宮崎インターより20分、宮崎空港より車で１5分。,エリア ： 宮崎県 > 宮崎・青島・シーガイア,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥2,777〜","（￥1,388〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,ホテルルートイン宮崎,/yad379966/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=379966&callbackHistFlg=1,繁華街まで徒歩1分◆アクセス抜群◆大浴場完備◆和洋朝食バイキング無料◆宮崎空港からバスで20分◆全室無料Wi-Fi・26型ＴＶ・ＶＯＤ完備◆ＷＡＯＮ・ＩＤ支払ＯＫ◆魅力的なプラン多数ご用意◆団体様応相談,【アクセス】ＪＲ日豊本線宮崎駅より800m徒歩で約10分　宮崎自動車道宮崎ICより6km車で約15分,エリア ： 宮崎県 > 宮崎・青島・シーガイア,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥8,101〜","（￥4,050〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,エムズホテルクレール宮崎,/yad383836/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=383836&callbackHistFlg=1,大きめのベッド、市街地を一望できる窓からの眺望、洗練されたデザイン。ビジネスホテルを超えた上質の満足をお届けするハイクラスビジネスホテル。●全室・ロビー・レストラン無料Ｗi-Fi完備！●,【アクセス】路線バスにて橘通１丁目バス停下車、斜め前。宮崎県庁前交差点角。,エリア ： 宮崎県 > 宮崎・青島・シーガイア,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥5,555〜","（￥2,777〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,ＨＯＴＥＬ　ＡＺ　宮崎田野店,/yad384618/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=384618&callbackHistFlg=1,駐車場・朝食無料★安心のＨＯＴＥＬ　ＡＺチェーン★,【アクセス】宮崎自動車道『田野ＩＣ』より車で約３分,エリア ： 宮崎県 > 宮崎・青島・シーガイア,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥7,000〜","（￥3,500〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,宮崎白浜オートキャンプ場,/yad392756/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=392756&callbackHistFlg=1,眼下に広がる太平洋を望みながら南国リゾート気分でキャンプができる。周辺には観光スポットはもちろん、海水浴場もあるのでキャンプだけではなく海水浴からマリーンスポーツまで楽しめる。有料で温泉あり,【アクセス】宮崎ＩＣより南下車で20分,エリア ： 宮崎県 > 宮崎・青島・シーガイア,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥9,500〜",（￥-/室）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,料理のお宿　ホテル浜荘,/yad397407/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=397407&callbackHistFlg=1,"宮崎市の中心、県庁まで車で２〜３分。温泉は美肌の湯\たまゆら温泉\""！宮崎３大銘柄肉\""宮崎牛＆地頭鶏＆ハマユウポーク\""指定店は当館のみ！コインランドリー完備！""",【アクセス】九州自動車道宮崎ＩＣから約１０分,エリア ： 宮崎県 > 宮崎・青島・シーガイア,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥5,185〜","（￥2,592〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,貸別荘　高千穂峡,/yad367124/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=367124&callbackHistFlg=1,高千穂峡のど真ん中！遊歩道の入口は目の前です。ご家族、お仲間とごいっしょにお寛ぎください！(定員；７名まで)一組だけの貸切なので、誰にも気兼ねなくお子様連れでも安心。広いベランダでＢＢＱは,【アクセス】Ｒ325熊本インターから約1時間半、Ｒ218延岡から約1時間,エリア ： 宮崎県 > 高千穂,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥7,962〜","（￥3,981〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,ホテル　フォレストピア,/yad300414/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=300414&callbackHistFlg=1,ホテルフォレストピアは九州山地の奥深く、五ヶ瀬川源流の渓谷沿いに点在する本格的ログハウスのコテージタイプのホテルです。「山家料理」や「やまめのシャブシャブ料理」も自慢です。,【アクセス】R265を椎葉村方面へ、本屋敷より五ヶ瀬ﾊｲﾗﾝﾄﾞｽｷｰ場方面へ右折500M先,エリア ： 宮崎県 > 高千穂,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥21,296〜","（￥10,648〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,ビジネスホテルかなや,/yad301252/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=301252&callbackHistFlg=1,神々の里として人気の高千穂にあるリーズナブルな料金が魅力のビジネスホテル。町の中心部にありながら高千穂峡へ車約5分と至便。ビジネス利用にも観光にもオススメのホテル。,"【アクセス】高千穂の町の中心部に位置し,高千穂バスセンターより徒歩で4〜5分。",エリア ： 宮崎県 > 高千穂,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥6,944〜","（￥3,472〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,ごかせ温泉　森の宿　木地屋,/yad308286/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=308286&callbackHistFlg=1,鳥の声、風の音に包まれた森の宿。日々の雑踏を忘れ、ゆったりと過ごす贅沢なひととき。ご宿泊、温泉の立ち寄りはもちろん、スポーツ合宿にもご利用いただけます。,【アクセス】高千穂峡よりお車で20分。松橋ICからお車で90分。,エリア ： 宮崎県 > 高千穂,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥12,277〜","（￥6,138〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,旅館　千寿,/yad314072/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=314072&callbackHistFlg=1,夜神楽会場まで徒歩８分高千穂峡までは1.2ｋｍ又、宿の前にはレンタル自転車店が有り移動手段の1つとして、お使い頂けます。食事は地元の食材を使い、御満足できます様努めております。,【アクセス】バスセンターから徒歩３分,エリア ： 宮崎県 > 高千穂,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥8,888〜","（￥4,444〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,欧風宿　ぶどうの樹,/yad319254/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=319254&callbackHistFlg=1,天孫降臨神話の高千穂町は全国でも有数の空気の澄んだ星の美しい里。その山懐に抱かれたぶどうの樹で旅好きな４人家族が心に残る有意義な旅のお手伝いを。,【アクセス】高千穂バスセンターより車で5分。高千穂峡より車で2分。駐車場から建物までは20段ほどの階段もあります。,エリア ： 宮崎県 > 高千穂,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥12,638〜","（￥6,319〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,高千穂　旅館　神仙,/yad322840/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=322840&callbackHistFlg=1,伝説と神秘の地―高千穂。お出迎えに始まり、施設とスタッフが一体となった心づくしのおもてなし、季節感溢れる良質素材を使用した懐石料理が評判の宿。心和む至福のひとときにリピーターも多い。,【アクセス】高千穂バスセンターより徒歩１５分,エリア ： 宮崎県 > 高千穂,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥50,000〜","（￥25,000〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,雲海の宿　千木,/yad342813/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=342813&callbackHistFlg=1,高千穂の小さな隠れ宿　千木（ちぎ）。地元ならではの食材を四季にあわせて料理しております。特にお米はできるかぎり減農薬にて育てた自家製の棚田米です。高千穂の田舎料理をどうかご賞味ください。,【アクセス】ＪＲ　延岡駅バスセンター→高千穂バスセンターより車で１０分,エリア ： 宮崎県 > 高千穂,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥20,000〜","（￥10,000〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,御宿　春芽,/yad346653/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=346653&callbackHistFlg=1,美味しいお食事とアットホームな宿だからリピーターさんも多い当館。宿からの視界は３６０度、神話の峰々が広がります。アクセスしやすいスピリチュアルスポット【高千穂】へ是非どうぞ♪,【アクセス】ＪＲ日豊本線「延岡駅」よりタクシーで約６０分。高千穂駅より車で約５分。,エリア ： 宮崎県 > 高千穂,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥7,962〜","（￥3,981〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,花旅館　岩戸屋,/yad356120/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=356120&callbackHistFlg=1,天孫降臨の地の真ん中に佇む歴史と風格を兼ね備えた宿。一年のお祓いをして、お互いに健やかなことを喜び合う。そんな旅はいかかでしょうか、畳張りの館内と季節の素材を生かした料理を御堪能下さい。,【アクセス】御船IC下車国道445号線矢部方面へ2時間,エリア ： 宮崎県 > 高千穂,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥19,629〜","（￥9,814〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,ホテル　グレイトフル高千穂,/yad369504/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=369504&callbackHistFlg=1,国道２１８号線に面し、代表的な『高千穂峡』をはじめ国見ヶ丘・高千穂神社・天岩戸神社・荒立神社等、観光に最適な立地条件。全室Wi-Fi/VOD完備◇ファミリーにオススメ小学生添寝無料◇24hコンビニ,【アクセス】宮崎市より車で２時間３０分　熊本空港から車で１時間３０分,エリア ： 宮崎県 > 高千穂,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥8,333〜","（￥4,166〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,今国旅館,/yad372705/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=372705&callbackHistFlg=1,高千穂峡まで車で５分☆高千穂バスセンターより徒歩１分♪チェックイン前・アウト後の荷物預かり・駐車場利用ＯＫ♪旬の味覚を使った会席料理も人気です♪展望浴場より高千穂の街並みがご覧いただけます！！,【アクセス】ＪＲ日豊本線延岡駅→バス特急熊本高千穂バスセンター行き　約６０分　下車後⇒徒歩約1分,エリア ： 宮崎県 > 高千穂,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥11,296〜","（￥5,648〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,高千穂　旅館大和屋,/yad385864/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=385864&callbackHistFlg=1,伝統ある当館の自慢は田舎料理と展望風呂。高千穂のまごころの宿です♪素朴な自然の中で身も心もゆったりのんびりリラックス。夜神楽の高千穂神社までは徒歩7分、高千穂峡までは徒歩15分の立地です。,【アクセス】高千穂バスセンターより徒歩５分　延岡駅より車で１時間（２１８号経由）熊本空港より車で１時間半,エリア ： 宮崎県 > 高千穂,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥10,555〜","（￥5,277〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,高千穂　離れの宿　神隠れ,/yad395220/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=395220&callbackHistFlg=1,高千穂神社から徒歩5分、高千穂峡まで車5分の好立地。華鳥風月をモチーフにした全4棟（8室）の離れ形式。それぞれ趣きの異なる和モダン空間には客室専用風呂も備わる。高千穂の食材に拘った山里の美食を提供,【アクセス】高千穂保健所（0982-72-2168）をナビで検索。保健所（右側）の前を通り過ぎ、そのまま約100M先を右折です。,エリア ： 宮崎県 > 高千穂,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥46,000〜","（￥23,000〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1178,HOTEL AZ 宮崎新富店,/yad316448/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=316448&callbackHistFlg=1,西都ＩＣよりお車で約20分。目の前に新富町役場があり、街中のホテルです。宮崎市内へはお車で約40分。1階には「居酒屋長参」がありチキン南蛮や地鶏がお楽しみいただけます。,【アクセス】ＪＲ日向新富駅より車で５分。西都ＩＣより県道荒武新富線を北上し、新富役場より１分,エリア ： 宮崎県 > 西都,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥7,000〜","（￥3,500〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1179,HOTEL AZ 宮崎高鍋店,/yad345680/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=345680&callbackHistFlg=1,シングル〜４ベット迄多彩なお部屋を完備した、新しいタイプのビジネスホテル！今やファミリーにも大人気！１階にはジョイフル・焼肉食べ放題バイキングレストランも完備しております♪,【アクセス】ＪＲ高鍋駅より車で５分。東九州自動車道高鍋ＩＣから国道十号線方面へ。,エリア ： 宮崎県 > 西都,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥7,796〜","（￥3,898〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,ホテルプリムローズ西都,/yad348509/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=348509&callbackHistFlg=1,西都市の中心繁華街にあり、ビジネスや観光にも便利で、全国でも有名な古墳郡西都原公園は車で５分で行けます。一年を通じて温暖な気候からスポーツ合宿、キャンプ等がさかんです。西都市唯一のホテルです。,【アクセス】JR日豊本線、佐土原駅下車、車で２０分,エリア ： 宮崎県 > 西都,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥6,500〜","（￥3,250〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,日向第一ホテル,/yad310226/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=310226&callbackHistFlg=1,ＪＲ日豊線日向市駅より徒歩５分。目前には繁華街もあり、ビジネス・観光のいずれにも好立地。また、インターネットも無料で接続（ＬＡＮケーブル接続、フロントにて貸し出し有り）,【アクセス】国道１０号線原町交差点より西約５００Ｍ,エリア ： 宮崎県 > 日向,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥6,666〜","（￥3,333〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,民宿いずみ,/yad313210/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=313210&callbackHistFlg=1,ビジネスやレジャー、合宿等様々な用途に！長期宿泊歓迎致します！お料理は地元の食材を使った家庭料理です。お飲み物(アルコール含む)、食べ物、持込自由(無料)です。電子レンジご利用頂けます。,【アクセス】JR日豊本線、美々津駅より徒歩約10分。日向ICより宮崎方面へ車で約15分。都農ICより日向方面へ車で約20分。,エリア ： 宮崎県 > 日向,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥4,629〜","（￥2,314〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,ホテルメリッサ日向,/yad317744/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=317744&callbackHistFlg=1,ＪＲ日向市駅前。駅前なので出発ぎりぎりまでのんびり可能。県産材を豊富に使用しているのでアットホームな雰囲気の温もりを感じられる。手作りパンなどこだわり朝食は無料サービス。清潔感◎,【アクセス】ＪＲ日向市駅より徒歩３０秒,エリア ： 宮崎県 > 日向,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥9,537〜",（￥-/室）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,ホテル　ルミエール日向,/yad319960/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=319960&callbackHistFlg=1,日向市の中心に位置するホテルで、JR日向市駅より徒歩約７分。宿泊プランの夕食は大正１０年創業のお食事処「ながとも」でご用意いたします。無料駐車場完備ですので、お車でも気軽にお越しいただけます。,【アクセス】JR日向市駅より徒歩約７分　国道10号線原町交差点より西へ約500ｍ,エリア ： 宮崎県 > 日向,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥6,018〜","（￥3,009〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,ホテル　ベルフォート日向,/yad337236/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=337236&callbackHistFlg=1,"全室32型テレビ、デュベタイプ寝具、「光インターネット・有線・Wi-Fi(無線）」使い放題無料,披露宴・会議室、いけすの大漁や（和食）レストランもあり食も満足！※電気自動車充電設備を完備！！",【アクセス】ＪＲ日豊本線　日向市駅　徒歩5分,エリア ： 宮崎県 > 日向,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥8,000〜","（￥4,000〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186,HOTEL AZ 宮崎北日向店,/yad358430/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=358430&callbackHistFlg=1,お客様のニーズに合わせたリーズナブルなビジネスホテルです☆彡無料駐車場・コインランドリー・１００円ショップ・バイキング形式の居酒屋など、あると便利な施設が揃っております♪♪,【アクセス】東九州自動車道　日向ＩＣより車で11分,エリア ： 宮崎県 > 日向,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥7,000〜","（￥3,500〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,ＨＯＴＥＬ　ＡＺ　宮崎南日向店,/yad373950/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=373950&callbackHistFlg=1,お客様のニーズに合わせたリーズナブルなホテルです！！ファミリーやビジネスなどでお得にご宿泊いただけます。無料駐車場・コインランドリー・100円ショップなど、あると便利な施設が揃っております♪,【アクセス】東九州自動車道「日向ＩＣ」より車で約3分　ＪＲ「財光寺駅」より徒歩で約19分,エリア ： 宮崎県 > 日向,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥7,000〜","（￥3,500〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188,日南よわら悠庵,/yad358152/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=358152&callbackHistFlg=1,日南よわら悠庵は、日本家屋を改装したペンションスタイルの一日一組限定の禁煙宿です。連泊のご予約のお客様には、宮崎空港までの送り迎え　また、滞在時の日南市内観光など無料で承っております。,【アクセス】JR榎原駅より東に800m,エリア ： 宮崎県 > 日南海岸,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥11,111〜","（￥5,555〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,日南海岸南郷プリンスホテル,/yad306069/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=306069&callbackHistFlg=1,全客室オーシャンビュー！海が見えるレストランではバイキングをはじめ、旬のカツオや伊勢海老を使ったご夕食もございます。また、海が目の前の絶景露天風呂もございます♪,【アクセス】宮崎市内より車で約７０分。宮崎空港より車で約６０分。ＪＲ日南線　南郷駅から車で４分。,エリア ： 宮崎県 > 日南海岸,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥9,238〜","（￥4,619〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,かんぽの宿　日南,/yad313624/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=313624&callbackHistFlg=1,当宿は見晴らしの良い高台に位置するモダンなリゾート施設で、全館バリアフリー化に努めております。１２種類もの浴槽を揃えた天然温泉と季節の食材を活かした料理が自慢です。,【アクセス】宮崎自動車道「田野ＩＣ」より車で約40分、ＪＲ日南線「飫肥駅」より車で約5分、「日南駅」より約10分,エリア ： 宮崎県 > 日南海岸,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥12,592〜","（￥6,296〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,ホテル弥太郎,/yad313753/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=313753&callbackHistFlg=1,目の前の富土漁港で揚がる、獲れたての【活伊勢海老】や【磯料理】をリーズナブルに堪能♪ドライブコースで人気の≪日南海岸≫に位置し、主要観光地へもアクセス便利！隣りにある温泉は入浴無料です♪,【アクセス】宮崎ICより国道220号を南下し30分/伊比井（いびい）駅まで送迎致します。（車で５分）,エリア ： 宮崎県 > 日南海岸,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥7,407〜","（￥3,703〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
