id,building_name,image_url,detail,access,address,created_at,updated_at,fee1,fee2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8711,ホテルエトワス天神,/yad343876/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=343876&callbackHistFlg=1,地下鉄天神駅から、徒歩３分の好立地。ビジネスやショッピングに便利。全室ワイドベッド使用、温水洗浄トイレ、地デジ対応液晶TVで快適な滞在。パン、お飲物の朝食サービスは無料。受験生応援！,【アクセス】地下鉄空港線天神駅下車、徒歩約３分。,エリア ： 福岡県 > 福岡市（天神周辺・百道浜）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥7,407〜",（￥-/室）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8712,ホテル天神プレイス,/yad348624/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=348624&callbackHistFlg=1,■全フロアリニューアル完了。フロア毎に雰囲気が楽しめる♪■全館Wi-Fi対応。スマホからタブレットまで快適空間に♪■トリップアドバイザーよりCertificateofExcellence受賞♪,【アクセス】西鉄天神大牟田線「福岡(天神）駅」から徒歩5分,エリア ： 福岡県 > 福岡市（天神周辺・百道浜）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥9,166〜","（￥4,583〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8713,ホテルニューガイアドーム前,/yad351276/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=351276&callbackHistFlg=1,地下鉄空港線「唐人町駅」,,エリア ： 福岡県 > 福岡市（天神周辺・百道浜）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥4,166〜","（￥2,083〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8714,東横イン福岡天神,/yad362111/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=362111&callbackHistFlg=1,充実した設備と心温まる笑顔で、スタッフ一同お待ち致しております。ズボンプレッサー貸出あり（各階にフロアに準備）、インターネット接続無料、ロビー無線ＬＡＮ等ビジネスマンにうれしい設備充実です。,【アクセス】地下鉄七隈線天神南駅より徒歩４分　天神大牟田線西鉄福岡天神駅より徒歩５分,エリア ： 福岡県 > 福岡市（天神周辺・百道浜）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥6,800〜","（￥3,400〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8715,ホテルマリノアリゾート福岡,/yad379147/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=379147&callbackHistFlg=1,全室から博多湾を一望できるハーバービュー。スタイリッシュでありながら、寛ぎと癒しに満ちた空間。マリノアシティアウトレットモールも隣接しておりショッピングも楽しめます。,【アクセス】天神から車でわずか１５分　最寄駅地下鉄姪浜駅よりバスで15分　車で10分,エリア ： 福岡県 > 福岡市（天神周辺・百道浜）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥12,037〜","（￥6,018〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8716,ＡｚａＦｕｋｕｏｋａセミナーハウス,/yad383403/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=383403&callbackHistFlg=1,天神エリアの「渡辺通1丁目」バス停からすぐのアットホームなプチ・ホステルです。１室のみで、通常は女性専用です。貸切の場合は、８名までどなたでもご宿泊できます。,【アクセス】バスで博多駅からは「渡辺通1丁目」、天神からは「渡辺通1丁目FM福岡前」で降りて徒歩5分ほど。,エリア ： 福岡県 > 福岡市（天神周辺・百道浜）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥18,518〜",（￥-/室）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8717,ザ・レジデンシャルスイート・福岡,/yad386210/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=386210&callbackHistFlg=1,客室の広さがホテルの魅力。全室ミニキッチン、バルコニーを完備！ファミリールームには洗濯乾燥機を設置♪ビジネスからファミリーまで幅広くご利用頂けます。福岡ヤフオク！ドームまでは徒歩約１０分☆,【アクセス】都市高速百道ランプより2分地下鉄西新駅１番出口徒歩約10分天神・博多よりバスで医師会館前下車徒歩３分,エリア ： 福岡県 > 福岡市（天神周辺・百道浜）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥8,148〜","（￥4,074〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8718,CANDEO　HOTELS（カンデオホテルズ）福岡天神,/yad393394/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=393394&callbackHistFlg=1,★ﾁｪｯｸｲﾝ15：00〜翌朝11：00まで利用できる【最上階の露天風呂】★一日の終わりの豊かな眠り【全室オリジナルシモンズ製ベッド】★体が嬉しい日替わり朝ご飯【大好評！CANDEO朝食バイキング】,【アクセス】地下鉄空港線天神駅より徒歩9。天神地下街（七隈線方面へ）　東12C出口から地上出て約3分,エリア ： 福岡県 > 福岡市（天神周辺・百道浜）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥7,500〜","（￥3,750〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719,博多東急REIホテル（旧 ホテル東急ビズフォート 博多）,/yad301510/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=301510&callbackHistFlg=1,ＪＲ博多シティ（博多駅博多口）より徒歩約３分★コンビニエンスストアへ徒歩１分★ゲストラウンジでは、挽きたてコーヒー等を無料でご用意（15：00〜24：00）★オリジナルマットレスで最高の寝心地を♪,【アクセス】ＪＲ博多駅博多口・地下鉄博多駅から、いずれも徒歩約3分、福岡空港より車で約15分,エリア ： 福岡県 > 福岡市（博多駅周辺・香椎・海の中道）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥9,074〜","（￥4,537〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8720,FORZA　ホテルフォルツァ博多,/yad305439/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=305439&callbackHistFlg=1,全館全室禁煙。落ち着いた内装のお部屋にはiPadやマッサージクッションを設置。ラウンジに設置しているコーヒーマシンも人気です。いつもの出張、旅をいつもとは少し違う心地よい旅に…,【アクセス】博多駅筑紫口徒歩１分。福岡空港から地下鉄で10分､九州自動車道福岡ICから20分。,エリア ： 福岡県 > 福岡市（博多駅周辺・香椎・海の中道）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥10,185〜","（￥5,092〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8721,ＪＲ九州ホテル　ブラッサム博多中央,/yad305726/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=305726&callbackHistFlg=1,ＪＲ博多駅博多口から徒歩2分、地下鉄西13番出口から徒歩1分ＪＲ博多シティや百貨店にもアクセス抜群ですそしてホスピタリティあふれるきめ細やかな「おもてなし」で、「安心と快適さ」を追求いたします,【アクセス】JR博多駅博多口から徒歩2分！地下鉄空港線博多駅（博多口側西13番出口）から徒歩1分の好立地！！,エリア ： 福岡県 > 福岡市（博多駅周辺・香椎・海の中道）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥9,907〜","（￥4,953〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8722,ホテルオークラ福岡,/yad308258/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=308258&callbackHistFlg=1,シンプリシティ＆エレガンスをコンセプトにした客室は、博多の伝統と西洋の香りを融合させたやすらぎの空間。地下鉄中洲川端駅に直結、九州一の繁華街中洲へもすぐそばの上質な時間が流れるホテル,【アクセス】福岡市営地下鉄　中洲川端駅より直結(6番出口）。福岡空港から車で約15分。ＪＲ博多駅から車で約5分。,エリア ： 福岡県 > 福岡市（博多駅周辺・香椎・海の中道）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥10,925〜","（￥5,462〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8723,コンフォートホテル博多,/yad308449/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=308449&callbackHistFlg=1,■JR博多駅・博多口すぐ目の前☆徒歩1分♪空港からのアクセスも便利！■Wi-Fi接続無料■24時迄挽きたてコーヒー無料■種類豊富な無料朝食■世界30カ国に展開、信頼のホテルブランド,【アクセス】新幹線・ＪＲ在来線　博多駅博多口より徒歩１分。市営地下鉄空港線「博多」駅より徒歩３分。,エリア ： 福岡県 > 福岡市（博多駅周辺・香椎・海の中道）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥6,666〜","（￥3,333〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8724,JR九州ホテル ブラッサム福岡,/yad312776/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=312776&callbackHistFlg=1,・全室WiFi対応・全室に加湿機能付き空気清浄機を設置・全米ホテルベッドシェアNo.1のサータ社製高級ポケットコイル式ベッドを使用,【アクセス】JR博多駅筑紫口より徒歩２分、地下鉄博多駅東６番出口徒歩１分、福岡都市高速博多駅東ランプ出口より２分。,エリア ： 福岡県 > 福岡市（博多駅周辺・香椎・海の中道）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥8,703〜","（￥4,351〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8725,ベッセルホテル福岡貝塚,/yad313471/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=313471&callbackHistFlg=1,◆全室Wi-Fiと有線LAN接続可能。朝食は無料で朝6時から！◆駐車場スペースは140台収容の平面駐車場で普通車は無料！◆夕食はホテル敷地内にある定食屋さん・天ぷら屋さんでどうぞ！,【アクセス】福岡空港・ＪＲ博多駅より車で２０分。福岡ＩＣより直進６ｋｍ。地下鉄貝塚駅下車徒歩５分。,エリア ： 福岡県 > 福岡市（博多駅周辺・香椎・海の中道）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥6,250〜","（￥3,125〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8726,ホテル法華クラブ福岡,/yad315927/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=315927&callbackHistFlg=1,福岡の郷土料理中心の朝食は大好評。6時30分よりご用意致しております！シモンズ社製ベッド、男女別地下浴場でごゆっくりおくつろぎ下さいませ。博多駅・キャナルシティ徒歩圏内♪出張・観光に最適☆,【アクセス】ＪＲ博多駅、博多口より徒歩約10分　福岡空港より地下鉄利用博多駅下車徒歩10分,エリア ： 福岡県 > 福岡市（博多駅周辺・香椎・海の中道）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥6,111〜","（￥3,055〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8727,ホテルサンルート博多,/yad316679/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=316679&callbackHistFlg=1,博多の中心に位置し、近隣には飲食店多数！ビジネスでもレジャーでもご利用頂けます♪明るくスタイリッシュな客室と広めのバスルーム、豊富なアメニティーが自慢です！ロビー＆全室Wi-Fiご利用頂けます♪,【アクセス】JR博多駅(筑紫口)から徒歩１分・福岡空港（国内線）や天神は地下鉄で５分・国際線は直行バスで18分,エリア ： 福岡県 > 福岡市（博多駅周辺・香椎・海の中道）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥5,722〜","（￥2,861〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8728,ホテルクリオコート博多,/yad325534/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=325534&callbackHistFlg=1,博多駅筑紫口（新幹線出口より徒歩1分以内！市内主要施設へのアクセスも良く抜群の立地。旅先でも迷うことなくすぐチェックイン出来ますよ!！ホテル内の飲食店も充実しております。,【アクセス】博多駅新幹線口（筑紫口）を背に右、小さな横断歩道を渡って右の肌色の建物です。3階フロント,エリア ： 福岡県 > 福岡市（博多駅周辺・香椎・海の中道）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥7,870〜","（￥3,935〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8729,ホテル日航福岡,/yad325695/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=325695&callbackHistFlg=1,世界で培ったホスピタリティが息づく国際級ホテル。九州の表玄関、博多駅と直結。福岡空港から地下鉄で約５分、キャナルシティや中洲に隣接し、ビジネスやショッピングに絶好のロケーションです。,【アクセス】JR博多シティ(博多駅)より徒歩3分(地下道にて直結[6:00-翌0:10])。空港から地下鉄5分(2駅)。タクシー15分。,エリア ： 福岡県 > 福岡市（博多駅周辺・香椎・海の中道）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥13,333〜","（￥6,666〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8730,和風旅館　鹿島本館,/yad325820/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=325820&callbackHistFlg=1,大正浪漫溢れる館内でゆっくりとしたひと時をお過ごし下さい。JR博多シティ、キャナルシティ博多、中洲、天神も徒歩圏内です。ロビーではフリードリンクのサービス、館内全てでWi-Fiがご利用になれます。,【アクセス】JR博多駅博多口徒歩１２分地下鉄祇園駅徒歩２分都市高速千代町ランプ及び呉服町ランプより車で１０分,エリア ： 福岡県 > 福岡市（博多駅周辺・香椎・海の中道）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥5,400〜","（￥2,700〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8731,ＡＮＡクラウンプラザホテル福岡,/yad333504/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=333504&callbackHistFlg=1,心地良い睡眠と清々しい目覚めをサポートする「スリープアドバンテージ」を全室にご用意。加湿器・空気清浄機・携帯電話充電器・ベビーベッド・アイロン・DVDデッキなど貸出品も充実♪近くにコンビニあり☆,【アクセス】■ＪＲ博多駅【博多口】より徒歩約5分■福岡空港国内線ターミナルより車で約15分、地下鉄＆徒歩で約15分,エリア ： 福岡県 > 福岡市（博多駅周辺・香椎・海の中道）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥12,361〜","（￥6,180〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8732,デュークスホテル博多,/yad335068/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=335068&callbackHistFlg=1,☆全室wi-fi完備☆個別空調☆LED照明☆デュベスタイル☆これまで以上に快適な癒しの空間をご提供いたします♪,【アクセス】JR博多駅下車、博多口より徒歩約2分。,エリア ： 福岡県 > 福岡市（博多駅周辺・香椎・海の中道）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥8,333〜","（￥4,166〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8733,浜幸家,/yad337380/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=337380&callbackHistFlg=1,博多から車で50分、船で35分。福岡市にありながら、キレイな海と豊かな自然がある志賀島。自慢の海の幸の中でも人気なのが、毎日直送の新鮮・さざえの釜飯！看板娘(？)山羊のユキちゃんも待ってます♪,【アクセス】香椎線・西戸崎より車で15分/福岡ICより４５分（約28km）,エリア ： 福岡県 > 福岡市（博多駅周辺・香椎・海の中道）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥16,481〜","（￥8,240〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8734,ホテルウィングインターナショナルセレクト博多駅前,/yad338072/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=338072&callbackHistFlg=1,JR博多駅博多口から徒歩4分。『HeartDance〜旅するホテル〜』をコンセプトに、フロアごとに異なる都市をイメージしたデザインを採用。全室シモンズベッド、ナノイー空気清浄機、無料Wi-Fi完備。,【アクセス】JR博多駅博多口から徒歩4分。福岡空港より車で約15分。,エリア ： 福岡県 > 福岡市（博多駅周辺・香椎・海の中道）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥7,407〜","（￥3,703〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8735,ハイアット リージェンシー 福岡,/yad339134/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=339134&callbackHistFlg=1,只今ホテルの外壁塗装工事を行っております。ご宿泊をはじめ、当館をご利用のお客様には大変ご迷惑をお掛けいたしますがご理解とご協力の程、宜しくお願い申し上げます。＜期間2016年4月下旬まで＞,【アクセス】【電車】博多駅筑紫口徒歩7分　【車】都市高速経由/北九州方面博多駅東1分。太宰府方面半道橋8分。,エリア ： 福岡県 > 福岡市（博多駅周辺・香椎・海の中道）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥12,962〜","（￥6,481〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8736,ホテル博多プレイス,/yad346759/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=346759&callbackHistFlg=1,■お部屋は全室独立型の25,,エリア ： 福岡県 > 福岡市（博多駅周辺・香椎・海の中道）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥8,518〜","（￥4,259〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8737,プレジデントホテル博多,/yad348852/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=348852&callbackHistFlg=1,博多口徒歩６分。女性優先フロア、禁煙フロア完備。全館Wi-Fi利用可能。全室LAN回線完備。博多駅とホテル間無料送迎サービス（8時〜20時）※博多駅到着後ホテルへご連絡下さい。,【アクセス】JR博多駅徒歩6分。博多駅とホテル間無料送迎有（8：00〜20：00）※博多駅到着後ホテルへご連絡下さい。,エリア ： 福岡県 > 福岡市（博多駅周辺・香椎・海の中道）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥4,722〜","（￥2,361〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8738,博多エクセルホテル東急,/yad348888/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=348888&callbackHistFlg=1,英国人気ブランド“ローラアシュレイ”と念願のコラボを果たしたレディースルームや、３Ｄ対応ＴＶ導入のシアタースイート、親子三世代で泊まれるファミリールームなど室数限定の客室もご用意いたしました！,【アクセス】福岡空港より地下鉄で約10分、博多駅より約5分、中洲川端駅下車１番出口より徒歩30秒。,エリア ： 福岡県 > 福岡市（博多駅周辺・香椎・海の中道）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥8,888〜","（￥4,444〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8739,HOTEL LA FORESTA　〜 BY RIGNA 〜,/yad350432/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=350432&callbackHistFlg=1,◆全室個室空調◆全室Wi-Fi／LAN回線◆全室洗浄機能付きトイレ◆全室32型テレビ◆,【アクセス】博多駅筑紫口から徒歩2分。（旧博多グラン水晶ホテル）,エリア ： 福岡県 > 福岡市（博多駅周辺・香椎・海の中道）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥4,351〜","（￥2,175〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8740,博多中洲ワシントンホテルプラザ,/yad351330/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=351330&callbackHistFlg=1,「中洲川端」駅より徒歩約5分、キャナルシティ博多や櫛田神社、有名な屋台街もすぐ近く。博多らしさを感じていただけるロケーション。ビジネス・観光に便利な立地です。全室Wi-Fi完備。,【アクセス】JR博多駅（博多口）より徒歩約15分、車で約5分。地下鉄中洲川端駅（4番出口）より徒歩約5分。,エリア ： 福岡県 > 福岡市（博多駅周辺・香椎・海の中道）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥7,203〜","（￥3,601〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8741,休暇村　志賀島,/yad352988/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=352988&callbackHistFlg=1,玄界灘のアイランドリゾート『志賀島』。お部屋は全室オーシャンビューとなっており玄界灘を一望しながらおくつろぎいただけます。源泉かけながしの温泉と約50種類の料理が並ぶバイキングもおすすめです。,【アクセス】ＪＲ西戸崎駅から送迎バスで約15分（14:25　16:45/要予約）,エリア ： 福岡県 > 福岡市（博多駅周辺・香椎・海の中道）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥21,129〜","（￥10,564〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8742,博多グリーンホテルアネックス,/yad355796/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=355796&callbackHistFlg=1,◇博多駅から徒歩１分の好立地！◇チェックイン13時アウト12時最大23時間滞在◇全客室Wi-Fi完備♪ロビーがWi-Fiフリースポットに◇安心なセキュリティ体制◇１階に直営コンビニ有◇各部屋個別空調,【アクセス】ＪＲ博多駅下車徒歩１分、地下鉄空港線博多駅下車徒歩1分。福岡空港から市営地下鉄で５分→徒歩1分,エリア ： 福岡県 > 福岡市（博多駅周辺・香椎・海の中道）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥9,259〜","（￥4,629〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8743,ハカタビジネスホテル,/yad356474/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=356474&callbackHistFlg=1,☆☆ご予約受付、開始致しました☆☆全室ベッド・家具・壁紙・空調・ユニットバスまで全て新調、清潔・快適な空間でお寛ぎ下さい♪◆各部屋ごとに無料高速Wi-Fi完備◆全室禁煙◆大満足の手作り和膳朝食も♪,【アクセス】JR博多駅、博多口より歩いて２分（朝日ビルさんと福岡センタービルさんの間の道を入って、すぐ正面です）,エリア ： 福岡県 > 福岡市（博多駅周辺・香椎・海の中道）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥8,148〜","（￥4,074〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
