id,building_name,image_url,detail,access,address,created_at,updated_at,fee1,fee2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554,スマイルホテル熊谷,/yad346599/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=346599&callbackHistFlg=1,駅から徒歩5分！熊谷の中心部に位置し、出張やレジャーに最適。全室有線LAN・Ｗｉ‐Ｆｉ接続可能・ウォシュレット完備・シングルベッドは全室１４０ｃｍ幅のダブルベッドを採用！,【アクセス】電車/熊谷駅北口徒歩5分　車/国道17号線を東京方面30分〜羽生インター〜125号バイパス高崎方面,エリア ： 埼玉県 > 熊谷・深谷,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥5,000〜","（￥2,500〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2555,ホテルシティーフィールドかごはら,/yad351336/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=351336&callbackHistFlg=1,熊谷唯一！天然鉱石大浴場に、電車も見渡せる天空溶岩露天風呂、サウナでお客様の疲れを癒します。シングルベッドは全てセミダブルベッドを使用で寝心地抜群!!朝食バイキングも好評いただいております。,【アクセス】ＪＲ高崎線籠原駅南口徒歩２分。関越自動車道花園インターより熊谷方面１５分。,エリア ： 埼玉県 > 熊谷・深谷,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥9,518〜","（￥4,759〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556,国済寺天然温泉　ハナホテル＆スパ（2015年12月22日オープン）,/yad376667/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=376667&callbackHistFlg=1,★日帰り天然温泉施設『美肌の湯』無料♪（大風呂・炭酸泉・露天等10種＆サウナ2種）　★朝食／駐車場／全室Wi-Fi無料　★手もみ／アカスリ／髪剪処／お食事処館内にございます。,【アクセス】ＪＲ深谷駅・籠原駅より、それぞれお車にて約８分,エリア ： 埼玉県 > 熊谷・深谷,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥5,092〜","（￥2,546〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2557,大澤屋旅館,/yad311671/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=311671&callbackHistFlg=1,はるかに名山に囲まれた関東平野のどまん中、のどかな田園地帯、ビジネスやレジャーの休息地又は中継地として恰好の場所。食事は手作りの家庭料理。モーニングコーヒーはサービス。飲食物はオール持込自由。,【アクセス】東武伊勢崎線羽生駅より徒歩5分以内、東北道羽生ICよりお車で約10分です！,エリア ： 埼玉県 > 行田,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥9,259〜","（￥4,629〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2558,羽生天然温泉 ルートイングランティア羽生SPA RESORT,/yad319737/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=319737&callbackHistFlg=1,さいたま市近辺では珍しい源泉かけ流しの天然温泉施設を併設。お靴を脱いでお寛ぎ頂けます！♪サウナやエステ、海鮮居酒屋など施設も充実。熊谷ドームへのアクセスも◎,【アクセス】東北自動車道・羽生インターより車で約15分。東武伊勢崎線・秩父鉄道　羽生駅西口より徒歩約3分。,エリア ： 埼玉県 > 行田,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥9,722〜","（￥4,861〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2559,ホテルルートイン鴻巣,/yad325555/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=325555&callbackHistFlg=1,朝食バイキング無料サービス/大浴場『旅人の湯』/平面無料駐車場136台完備/全室Wi-Fi・LAN無料接続可能/加湿機能付き空気清浄機全室完備◆◆国道17号線沿い、熊谷へもお車で約20分の立地！,【アクセス】ＪＲ高崎線吹上駅よりお車で約5分、関越自動車道東松山インターよりお車で約28分,エリア ： 埼玉県 > 行田,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥11,944〜","（￥5,972〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2560,上尾東武ホテル,/yad313917/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=313917&callbackHistFlg=1,大宮駅まで8分、新宿まで乗り換えなしで39分。JR上尾駅より徒歩1分の好立地。ビジネスの他さいたまｽｰﾊﾟｰｱﾘｰﾅ、埼玉ｽﾀｼﾞｱﾑ2002、東武動物公園、鉄道博物館などレジャーの行動拠点にも至便。,【アクセス】JR高崎線の上尾駅下車、改札を出て東口徒歩1分。,エリア ： 埼玉県 > 上尾,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥9,537〜","（￥4,768〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2561,むさしのグランドホテル,/yad321550/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=321550&callbackHistFlg=1,吉野原駅から徒歩5分。大宮までは埼玉新都市交通で4駅10分。岩槻ＩＣに近く駐車場代金も無料なので日光など観光地へドライブにもオススメ。緑あふれる庭園と広々とした客室なども魅力。,【アクセス】国道16号線内回り沿い　東北自動車道岩槻ICより15分,エリア ： 埼玉県 > 上尾,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥7,407〜","（￥3,703〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2562,ホテルルートイン上尾,/yad370245/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=370245&callbackHistFlg=1,和洋食バイキングの朝食を無料でご用意！！館内には大浴場を完備！！ロビーでインターネット無料！！鉄道博物館やさいたまスーパーアリーナまでのアクセスも良好♪♪,【アクセス】首都高速与野ICより車で約40分／JR高崎線桶川駅より車で3分,エリア ： 埼玉県 > 上尾,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥10,185〜","（￥5,092〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2563,川越東武ホテル,/yad383996/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=383996&callbackHistFlg=1,ご好評をいただいておりました女性アメニティは平成28年3月31日をもちまして廃止とさせていただきます。,【アクセス】東武東上線・ＪＲ埼京線　川越駅東口より徒歩５分,エリア ： 埼玉県 > 川越・所沢,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥12,592〜",（￥-/室）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2564,ビジネスホテル松井,/yad300743/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=300743&callbackHistFlg=1,従業員一同、全てのお客様が満足されますように、日々努力しながらお待ちしております。,【アクセス】★車　関越道川越ＩＣから15分！　★電車　西武新宿線新狭山駅南口下車徒歩2分！,エリア ： 埼玉県 > 川越・所沢,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥8,796〜","（￥4,398〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2565,川越プリンスホテル,/yad305876/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=305876&callbackHistFlg=1,訪れるすべての方に、ほほえんでいただくために。個性あふれる全国のプリンスホテルが、いつも期待を超えるサービスでお迎えいたします。,【アクセス】関越自動車道川越ＩＣより３ｋｍ（平常時約１０分）・西武新宿線本川越駅直結,エリア ： 埼玉県 > 川越・所沢,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥11,550〜","（￥5,775〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2566,川越第一ホテル,/yad313212/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=313212&callbackHistFlg=1,小江戸・川越散策などのレジャーやビジネスの行動拠点に便利なロケーション☆全室インターネット接続対応・冷蔵庫・シャワートイレ標準設置。シングルは全室セミダブルベッド使用！禁煙ルームも有り,【アクセス】東武東上線・JR埼京線　川越駅東口より徒歩３分／関越自動車道　川越ICより１０分,エリア ： 埼玉県 > 川越・所沢,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥11,111〜","（￥5,555〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2567,パーシモンホテル,/yad315790/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=315790&callbackHistFlg=1,駐車場の予約はしておりません。お停めの際に空いていたらお停めいただけます。普通乗用車に限らせていただきます。トラックは大きさや長さに関わらず一律お断りしております。,【アクセス】電車/東武東上線志木駅南口徒歩4分　車/関越自動車道〜所沢IC〜志木駅方面約15分,エリア ： 埼玉県 > 川越・所沢,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥7,175〜",（￥-/室）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,所沢第一ホテル,/yad316951/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=316951&callbackHistFlg=1,西武ドーム・遊園地まで直通１５分池袋・新宿まで最速３０分・横浜・大手町まで６０分ディズニーランドへは新木場乗り換え舞浜まで約１時間とアクセス抜群！羽田・成田から所沢直行リムジンバスあり。,【アクセス】池袋・新宿から３０分・横浜から６０分・西武線西所沢駅から徒歩７分・関越道所沢ＩＣ１５分,エリア ： 埼玉県 > 川越・所沢,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥10,000〜","（￥5,000〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2569,中国割烹旅館 掬水亭（きくすいてい）,/yad319150/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=319150&callbackHistFlg=1,西武グループの掬水亭は、全室から多摩湖を一望、桜並木や四季を通じて咲き誇る花々や緑、遠くは富士の雄姿をも望めます。近隣のゴルフ場や西武ドーム、遊園地などのレジャー施設と共にご利用ください。,【アクセス】関越自動車道所沢ＩＣから11km圏央道入間ICから８km。遊園地西駅徒歩１分。所沢駅からタクシーで１５分。,エリア ： 埼玉県 > 川越・所沢,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥12,962〜","（￥6,481〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2570,所沢パークホテル,/yad326366/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=326366&callbackHistFlg=1,ゆとりある客室にセミダブルベッド、足を延ばせる１４０ｃｍのバスタブを完備したお部屋は冬でも喉を痛めない加湿空調を全部屋に設備しています。インターネット（有線・WiFi）無料。朝食は美味と評判です。,【アクセス】西武線所沢駅下車、徒歩２分３０秒,エリア ： 埼玉県 > 川越・所沢,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥11,851〜","（￥5,925〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2571,狭山ニューシティーホテル,/yad333335/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=333335&callbackHistFlg=1,特急停車駅の狭山市駅東口より徒歩１分の好立地で、しかも駐車場は無料（１部屋につき１台分）。シングル／ツインルームはセミダブルベッドでゆったりと。全客室高速LAN回線によるインターネット対応です。,【アクセス】西武新宿線の特急停車駅「狭山市駅」東口より徒歩１分,エリア ： 埼玉県 > 川越・所沢,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥7,000〜",（￥-/室）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2572,デイリーホテル上福岡駅前店,/yad345472/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=345472&callbackHistFlg=1,東京メトロ有楽町線・副都心線乗り入れ東武東上線上福岡駅西口徒歩２分都心へ楽々アクセス。サービス朝食付き。只今、サービス向上計画実施中！,【アクセス】東武東上線、東京メトロ有楽町線・副都心線乗り入れ　上福岡駅西口徒歩２分,エリア ： 埼玉県 > 川越・所沢,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥7,037〜",（￥-/室）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2573,デイリーホテル新座店,/yad348516/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=348516&callbackHistFlg=1,東京メトロ有楽町線・副都心線乗り入れ東武東上線志木駅南口徒歩３分都心へ楽々アクセス。サービス朝食付き。只今、サービス向上計画実施中！,【アクセス】東武東上線・東京メトロ有楽町線・副都心線　志木駅南口より徒歩３分。,エリア ： 埼玉県 > 川越・所沢,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥7,037〜",（￥-/室）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2574,ホテルシヴィックイン　サヤマ,/yad354579/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=354579&callbackHistFlg=1,ホテル周辺には、コンビニ、ファミレス、銀行、郵便局、居酒屋など有り便利な好立地。近隣には、名門ゴルフ場多数、天然温泉など有り。ファミリー＆グループには、和洋室、トリプル、フォース等がオススメ！,【アクセス】西武新宿線狭山市駅東口下車　徒歩７分　関越自動車道　圏央道,エリア ： 埼玉県 > 川越・所沢,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥9,074〜","（￥4,537〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2575,デイリーホテルみずほ台店,/yad356704/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=356704&callbackHistFlg=1,東京メトロ有楽町線・副都心線乗り入れ東武東上線みずほ台駅西口徒歩３分都心へ楽々アクセス。サービス朝食付き。只今、サービス向上計画実施中！,【アクセス】東武東上線・東京メトロ有楽町線・副都心線　みずほ台駅西口より徒歩３分。,エリア ： 埼玉県 > 川越・所沢,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥7,037〜",（￥-/室）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2576,ＵＴＩＬＩＴＹ　ＨＯＴＥＬ　ｃｏｏｊｕ,/yad363308/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=363308&callbackHistFlg=1,モノトーンのオシャレなお部屋が人気！シモンズ社製ベット、広々した浴室、ＶＯＤで映画が無料見放題、女性に嬉しいアメニティやレンタル品など、充実したサービスでお客様をお迎えします♪,【アクセス】ＪＲ・東武東上線「川越駅」東口より徒歩３分,エリア ： 埼玉県 > 川越・所沢,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥6,833〜","（￥3,416〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2577,デイリーイン２５４店,/yad367710/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=367710&callbackHistFlg=1,東京メトロ有楽町線・副都心線乗り入れ東武東上線朝霞台駅または朝霞駅よりお車にて５分　和光インターより約１０分都心へ楽々アクセス。サービス朝食付き。只今、サービス向上計画実施中！,【アクセス】国道２５４沿い朝霞警察より川越方面８００m左側,エリア ： 埼玉県 > 川越・所沢,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥7,037〜",（￥-/室）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2578,若竹旅館,/yad389440/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=389440&callbackHistFlg=1,駅から近く、落ち着ける家庭的な雰囲気を持った旅館。部屋は洋室や、市内でも珍しい和室をご用意。全室無料インターネット回線完備で、ビジネスの他に、小江戸「川越」観光の拠点にもお気軽にご利用下さい。,【アクセス】東武東上線「川越市駅」徒歩約5分／西武新宿線「本川越駅」徒歩約1分／関越自動車道　川越ＩＣより約10分,エリア ： 埼玉県 > 川越・所沢,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥9,259〜","（￥4,629〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2579,入間第一ホテル,/yad397314/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=397314&callbackHistFlg=1,全室有線ＬＡＮ無料ネット接続可。無料駐車場４０台。ウォシュレット、冷蔵庫完備。入間市駅から徒歩９分　市役所隣の落ち着いた高台の静かな環境。,【アクセス】西武池袋線入間市駅から徒歩９分。圏央道入間Ｉ．Ｃから約１５分,エリア ： 埼玉県 > 川越・所沢,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥7,962〜",（￥-/室）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2580,ビジネスイン　パブリック,/yad312981/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=312981&callbackHistFlg=1,ＪＲ西川口駅西口より徒歩４分。大宮へ２０分、都心からも３０分と絶好の立地条件。ご出張のビジネスマンはもとより、ご旅行のお客様、会議室等お気軽にご利用ください。朝食のコーヒー、パンは無料で提供,【アクセス】　,エリア ： 埼玉県 > 川口・戸田,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥7,222〜",（￥-/室）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2581,川口センターホテル,/yad355746/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=355746&callbackHistFlg=1,ＪＲ川口駅より徒歩３分。【駐車場は安心の予約制】最大４０台駐車可能。手足を伸ばしてお寛ぎ頂ける癒しの大浴場【禅の湯】フロントは２４時間体制。全館Ｗｉ−Ｆi対応、有線ＬＡＮ完備。,【アクセス】ＪＲ川口駅より徒歩3分。都内、スーパーアリーナ、埼玉スタジアムへもアクセス良好です。,エリア ： 埼玉県 > 川口・戸田,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥7,407〜","（￥3,703〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2582,デイリーホテル朝霞駅前店,/yad388256/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=388256&callbackHistFlg=1,東京メトロ有楽町線・副都心線乗り入れ東武東上線朝霞駅東口徒歩１分都心へ楽々アクセス。サービス朝食付き。只今、サービス向上計画実施中！,【アクセス】東武東上線・東京メトロ有楽町線・副都心線　朝霞駅東口より徒歩１分。,エリア ： 埼玉県 > 川口・戸田,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥7,037〜",（￥-/室）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2583,東横インさいたま西川口駅西口,/yad308785/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=308785&callbackHistFlg=1,２０１４年７月２日、さいたま西川口にニューオープン！出張・レジャー様々なご用途にご利用ください。,【アクセス】JR京浜東北線「西川口駅」より徒歩３分,エリア ： 埼玉県 > 川口・戸田,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥7,300〜","（￥3,650〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2584,イーホテルワラビ,/yad312663/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=312663&callbackHistFlg=1,質の高い休養を追及し、女性に嬉しいサービスを提供するホテル♪全室セミダブルベッド・お好みの枕を用意・備長炭を配備するなどしてリラックス環境をご用意。モーニングサービスを無料でご提供しております,【アクセス】蕨駅より徒歩２分、大宮駅・さいたま新都心駅・赤羽駅へも15分程度で移動可！,エリア ： 埼玉県 > 川口・戸田,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥6,481〜","（￥3,240〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2585,ウィークリー西川口,/yad329228/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=329228&callbackHistFlg=1,1泊から宿泊できるウィークリーマンション。全室キチン用品が揃っているので鞄１つで自分の家の感覚で生活ができる。大型スーパー徒歩2分、24時間出入り自由各室インターネット無料。駐車場あり,【アクセス】京浜東北線西川口駅の東口より徒歩２分,エリア ： 埼玉県 > 川口・戸田,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥5,000〜",（￥-/室）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2586,デイリーホテル志木店,/yad331350/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=331350&callbackHistFlg=1,東京メトロ有楽町線・副都心線乗り入れ東武東上線志木駅東口徒歩４分都心へ楽々アクセス。サービス朝食付き。只今、サービス向上計画実施中！,【アクセス】東武東上線・東京メトロ有楽町線・副都心線　志木駅東口より徒歩４分。,エリア ： 埼玉県 > 川口・戸田,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥6,759〜",（￥-/室）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2587,蕨パレスホテル,/yad336335/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=336335&callbackHistFlg=1,東京・新宿・渋谷・大宮・浦和等へのアクセスの良いホテル全室Wi-Fi使用可。有線LAN完備。お仕事やコンサート・スポーツ観戦時の宿泊にも最適嬉しい朝食無料サービス！,【アクセス】ＪＲ京浜東北線・蕨(わらび)駅・東口下車、徒歩２分,エリア ： 埼玉県 > 川口・戸田,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥12,962〜",（￥-/室）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2588,川口ステーションホテル,/yad340055/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=340055&callbackHistFlg=1,東京隣接でショッピングやお食事など周辺はお洒落なお店がたくさん！埼玉スタジアム、スーパーアリーナ、川口リリアにも便利。全室、光ＬＡＮ回線、ＷｉＦｉ完備、地デジ対応ＴＶ、空気清浄器設置で快適！,【アクセス】ＪＲ川口駅下車徒歩２分。埼玉高速鉄道下車徒歩１５分,エリア ： 埼玉県 > 川口・戸田,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥6,481〜","（￥3,240〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
